Time,MD5,Controller,Blah,Blah,condition,quantifier,prior,qudbias,item,sentence,startvalue,endvalue,rating,RT
1565024361,521996879b294ffadc36c8364e6299f9,MultiSlider,55,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,16,<b>How many</b> of the employees will be fired?,0,100,76.78,
1565024361,521996879b294ffadc36c8364e6299f9,MultiSlider,55,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,16,Will<b> all of </b>of the employees be fired?,0,100,68.11,
1565024361,521996879b294ffadc36c8364e6299f9,MultiSlider,55,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,16,Will<b> any of </b>of the employees be fired?,0,100,98.44,18753
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,Barney has been submitting recipes to a famous cooking website for some time now. His partner asked how successful his submissions had been.,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,How relevant are the following questions for the story?,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,69.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,57.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,95.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,62.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,30.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,61.83,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,93.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,43.83,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,34.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,32.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,20.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,0,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,90.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,98.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>How many</b> of Barney's submissions have been published?,0,100,98.5,119955
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,The unsuccessful broker has made some risky investments in the stock market. He nervously stared at the monitor%2C because his house may be foreclosed unless all of his investments work out.,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,How relevant are the following questions for the story?,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>How many</b> of the investment paid off?,0,100,91.83,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>How many</b> of the investment paid off?,0,100,99.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>How many</b> of the investment paid off?,0,100,1.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>How many</b> of the investment paid off?,0,100,43.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>Did all</b> of the investment pay off?,0,100,90.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>Did all</b> of the investment pay off?,0,100,4.83,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>Did all</b> of the investment pay off?,0,100,96.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>Did any</b> of the investment pay off?,0,100,3.83,80050
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,42,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,12,Sue and Marc went to a two-day science exhibition. On the first day%2C the organizers approached them and asked about the number of booths they had checked off the map so far.,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,42,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,12,How relevant are the following questions for the story?,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,42,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,12,Have Sue and Marc visited<b> all of </b>the booths so far?,0,100,27.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,42,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,12,Have Sue and Marc visited<b> any of </b>the booths so far?,0,100,0.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,42,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,12,<b>How many</b> of the booths have Sue and Marc visited so far?,0,100,96.83,45794
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,The nursery normally changes infants' diapers before they go to nap. This afternoon%2C a health inspector wanted to make sure all of the infants had been changed before nap time.,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,How relevant are the following questions for the story?,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b>How many</b> of the infants have been changed,0,100,74.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b>How many</b> of the infants have been changed,0,100,46.83,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b>Have all</b> of the infants been changed?,0,100,94.83,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,28,0,EveryNot.All.AllBias,EveryNot,All,AllBias,7,<b>Have any</b> of the infants been changed?,0,100,4.5,14905
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,41,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,11,The local community organized a flea market last weekend. The sellers  all hoped that they could close even just one sale they dealt with.,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,41,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,11,How relevant are the following questions for the story?,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,41,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,11,<b>Were any</b> of the sales closed in the end?,0,100,96.83,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,41,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,11,<b>Were all</b> of the sales closed in the end?,0,100,5.17,23098
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,Wayne is a diligent therapist who is always there for his patients. Today%2C he has a minor flu. His assistant asks how many appointments she has to cancel before he can come in.,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,How relevant are the following questions for the story?,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,<b>Were all</b> of the appointments cancelled?,0,100,99.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,<b>Were all</b> of the appointments cancelled?,0,100,58.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,<b>Were any</b> of the appointments cancelled?,0,100,12.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,78,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,24,<b>How many</b> of the appointments were cancelled?,0,100,96.17,23136
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,24,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,6,Eric is a professional producer working on a new album. One day%2C he called the composer  to ask about their progress in demoing the new songs.,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,24,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,6,How relevant are the following questions for the story?,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,24,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,6,<b>Have all</b> of the new songs been demoed?,0,100,3.5,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,24,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,6,<b>How many</b> of the new songs have been demoed?,0,100,97.17,24149
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,Julia is a straight-A student. This semester%2C she enrolled for the easiest classes. After the semester%2C her mother phoned her to find out how her daughter had performed this semester.,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,How relevant are the following questions for the story?,0,100,-1,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,Did Julia fail<b> all of </b> the classes?,0,100,1.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,Did Julia fail<b> any of </b>the classes?,0,100,4.17,
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,<b>How many</b> of the classes did Julia fail?,0,100,2.17,31788
1565024618,84f95322b6905e31b3f0ac94f0648afd,MultiSlider,19,0,EveryNot.All.AllBias,EveryNot,All,AllBias,4,The couple has been planning their wedding for next month. The bride asks her future husband if he has finished writing the invitations.,0,100,-1,
